Version,Timestamp,DetectedObjects,ViolatingObjects,EnvironmentScore,Detections,ViolationsIndexes
1.0,2022-06-08 08:48:19,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [303.5446548461914, 62.08715200424194, 315.6687927246094, 107.46603727340698], 'bbox': [0.47428852, 0.12934823, 0.4932325, 0.22388758], 'tracking_id': 209}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [305.1172065734863, 141.67579650878906, 331.91810607910156, 217.81431198120117], 'bbox': [0.47674564, 0.2951579, 0.51862204, 0.45377982], 'tracking_id': 206}]",[]
1.0,2022-06-08 08:48:20,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [291.87646865844727, 146.93777561187744, 319.78429794311523, 229.63804721832275], 'bbox': [0.45605698, 0.30612037, 0.49966297, 0.4784126], 'tracking_id': 206}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [424.42039489746094, 63.99148464202881, 436.1700439453125, 108.76978397369385], 'bbox': [0.66315687, 0.1333156, 0.6815157, 0.22660372], 'tracking_id': 210}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [301.4991760253906, 62.540295124053955, 313.95137786865234, 107.28607892990112], 'bbox': [0.47109246, 0.13029228, 0.49054903, 0.22351266], 'tracking_id': 209}]",[]
1.0,2022-06-08 08:48:20,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [280.6838035583496, 154.1824436187744, 305.5367088317871, 236.2067985534668], 'bbox': [0.43856844, 0.32121342, 0.4774011, 0.4920975], 'tracking_id': 206}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [431.7779541015625, 68.3871603012085, 444.44786071777344, 106.05508804321289], 'bbox': [0.67465305, 0.14247325, 0.6944498, 0.2209481], 'tracking_id': 213}]",[]
1.0,2022-06-08 08:48:21,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [431.91844940185547, 69.08052206039429, 443.9986801147461, 106.57997846603394], 'bbox': [0.6748726, 0.14391775, 0.69374794, 0.22204162], 'tracking_id': 213}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [266.0599136352539, 163.59621047973633, 293.8914108276367, 243.50523948669434], 'bbox': [0.41571862, 0.34082544, 0.45920533, 0.5073026], 'tracking_id': 206}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [382.97279357910156, 65.42424201965332, 394.405517578125, 103.08312892913818], 'bbox': [0.598395, 0.1363005, 0.6162586, 0.21475652], 'tracking_id': 214}]",[]
1.0,2022-06-08 08:48:22,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [434.12841796875, 65.49301385879517, 446.7908477783203, 106.6694712638855], 'bbox': [0.67832565, 0.13644378, 0.6981107, 0.22222807], 'tracking_id': 213}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [249.6365737915039, 170.92755317687988, 280.364990234375, 267.27484703063965], 'bbox': [0.39005715, 0.35609907, 0.4380703, 0.5568226], 'tracking_id': 206}]",[]
1.0,2022-06-08 08:48:22,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [457.84584045410156, 386.543025970459, 514.7841644287109, 480.3801727294922], 'bbox': [0.7153841, 0.805298, 0.80435026, 1.000792], 'tracking_id': 215}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [223.21834564208984, 186.617431640625, 252.60334014892578, 268.2800102233887], 'bbox': [0.34877867, 0.38878632, 0.39469272, 0.5589167], 'tracking_id': 206}]",[]
1.0,2022-06-08 08:48:23,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [190.3560447692871, 207.33281135559082, 229.7257423400879, 308.6594295501709], 'bbox': [0.29743132, 0.43194336, 0.35894647, 0.6430405], 'tracking_id': 206}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [459.825439453125, 381.5120601654053, 515.4363250732422, 478.55698585510254], 'bbox': [0.71847725, 0.7948168, 0.80536926, 0.9969937], 'tracking_id': 215}]",[]
1.0,2022-06-08 08:48:23,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [162.4452018737793, 234.59280967712402, 192.0176887512207, 342.7835941314697], 'bbox': [0.25382063, 0.48873502, 0.30002764, 0.7141325], 'tracking_id': 206}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [457.2939682006836, 388.19143295288086, 519.9790573120117, 480.63011169433594], 'bbox': [0.7145218, 0.80873215, 0.8124673, 1.0013127], 'tracking_id': 215}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [187.6348876953125, 91.83960914611816, 205.1213836669922, 161.49410247802734], 'bbox': [0.2931795, 0.19133252, 0.32050216, 0.33644605], 'tracking_id': 219}]",[]
1.0,2022-06-08 08:48:24,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [247.78619766235352, 91.57456398010254, 261.94379806518555, 142.80391216278076], 'bbox': [0.38716593, 0.19078034, 0.40928718, 0.29750815], 'tracking_id': 218}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [457.30167388916016, 394.866886138916, 508.6417770385742, 479.0748596191406], 'bbox': [0.71453387, 0.82263935, 0.7947528, 0.9980726], 'tracking_id': 215}]",[]
1.0,2022-06-08 08:48:24,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [454.1244888305664, 401.92148208618164, 517.7387619018555, 480.6349182128906], 'bbox': [0.7095695, 0.8373364, 0.8089668, 1.0013227], 'tracking_id': 215}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [240.5843162536621, 94.2789888381958, 254.27553176879883, 141.6396188735962], 'bbox': [0.375913, 0.19641456, 0.39730552, 0.29508254], 'tracking_id': 218}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [188.39544296264648, 92.56954908370972, 205.90509414672852, 159.3299961090088], 'bbox': [0.29436788, 0.19285323, 0.3217267, 0.3319375], 'tracking_id': 220}]",[]
1.0,2022-06-08 08:48:25,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [224.5751953125, 98.93840789794922, 241.3357162475586, 155.20751953125], 'bbox': [0.35089874, 0.20612168, 0.37708706, 0.323349], 'tracking_id': 222}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [453.2599639892578, 399.07270431518555, 522.7373504638672, 478.6860466003418], 'bbox': [0.7082187, 0.83140147, 0.8167771, 0.9972626], 'tracking_id': 215}]",[]
1.0,2022-06-08 08:48:25,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [206.3443946838379, 105.34672737121582, 226.39036178588867, 161.81519508361816], 'bbox': [0.32241312, 0.21947235, 0.35373494, 0.337115], 'tracking_id': 222}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [417.34180450439453, 76.21072769165039, 430.73062896728516, 117.81256198883057], 'bbox': [0.65209657, 0.15877235, 0.6730166, 0.24544284], 'tracking_id': 223}]",[]
1.0,2022-06-08 08:48:26,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [192.43227005004883, 95.42158126831055, 212.77368545532227, 165.44803619384766], 'bbox': [0.30067542, 0.19879496, 0.33245888, 0.3446834], 'tracking_id': 226}]",[]
1.0,2022-06-08 08:48:27,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [185.92876434326172, 99.29139375686646, 208.44314575195312, 170.04924774169922], 'bbox': [0.2905137, 0.20685707, 0.32569242, 0.35426927], 'tracking_id': 226}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [463.28121185302734, 387.47045516967773, 527.073860168457, 483.4265327453613], 'bbox': [0.7238769, 0.8072301, 0.8235529, 1.0071386], 'tracking_id': 227}]",[]
1.0,2022-06-08 08:48:27,0,0,1.0,[],[]
1.0,2022-06-08 08:48:28,0,0,1.0,[],[]
1.0,2022-06-08 08:48:28,0,0,1.0,[],[]
1.0,2022-06-08 08:48:29,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [455.92987060546875, 389.7653388977051, 527.8788757324219, 480.94459533691406], 'bbox': [0.7123904, 0.8120111, 0.82481074, 1.0019679], 'tracking_id': 232}]",[]
1.0,2022-06-08 08:48:29,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [380.76148986816406, 77.83706188201904, 397.46559143066406, 137.2985029220581], 'bbox': [0.5949398, 0.16216055, 0.62104, 0.28603855], 'tracking_id': 233}]",[]
1.0,2022-06-08 08:48:30,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [372.58235931396484, 85.0931453704834, 389.35726165771484, 142.22647190093994], 'bbox': [0.58215994, 0.17727739, 0.6083707, 0.29630515], 'tracking_id': 233}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [432.9988098144531, 81.01342678070068, 448.8434600830078, 129.45470809936523], 'bbox': [0.67656064, 0.16877797, 0.7013179, 0.2696973], 'tracking_id': 234}]",[]
1.0,2022-06-08 08:48:31,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [362.00660705566406, 102.45505571365356, 377.2264099121094, 147.46376037597656], 'bbox': [0.5656353, 0.21344803, 0.58941627, 0.30721617], 'tracking_id': 237}]",[]
1.0,2022-06-08 08:48:31,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [413.5270309448242, 71.13345623016357, 433.82999420166016, 136.01464748382568], 'bbox': [0.646136, 0.1481947, 0.67785937, 0.28336385], 'tracking_id': 239}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [350.66402435302734, 76.44309997558594, 372.34256744384766, 152.44309902191162], 'bbox': [0.54791254, 0.15925646, 0.58178526, 0.3175898], 'tracking_id': 237}]",[]
1.0,2022-06-08 08:48:32,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [342.62054443359375, 93.83077383041382, 362.21160888671875, 156.69882774353027], 'bbox': [0.5353446, 0.19548078, 0.56595564, 0.3264559], 'tracking_id': 240}]",[]
1.0,2022-06-08 08:48:32,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [332.2505569458008, 94.0124773979187, 354.9867630004883, 162.44070053100586], 'bbox': [0.5191415, 0.19585933, 0.5546668, 0.33841813], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [408.2730484008789, 76.97978496551514, 427.3001480102539, 137.19420433044434], 'bbox': [0.63792664, 0.16037455, 0.6676565, 0.28582126], 'tracking_id': 241}]",[]
1.0,2022-06-08 08:48:33,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [320.77720642089844, 106.67145252227783, 339.7876739501953, 170.97002506256104], 'bbox': [0.5012144, 0.2222322, 0.53091824, 0.35618755], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [186.61270141601562, 99.32799339294434, 202.76264190673828, 161.71465873718262], 'bbox': [0.29158235, 0.20693332, 0.31681663, 0.33690554], 'tracking_id': 246}]",[]
1.0,2022-06-08 08:48:33,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [303.5059928894043, 116.67662858963013, 323.9091110229492, 181.60669326782227], 'bbox': [0.4742281, 0.24307631, 0.506108, 0.37834728], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [445.74867248535156, 468.41832160949707, 475.6415557861328, 478.7911891937256], 'bbox': [0.6964823, 0.9758715, 0.74318993, 0.99748164], 'tracking_id': 252}]",[]
1.0,2022-06-08 08:48:34,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [286.7066955566406, 120.5445384979248, 307.3606872558594, 194.19422149658203], 'bbox': [0.4479792, 0.25113446, 0.48025107, 0.4045713], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [244.04422760009766, 106.06224060058594, 258.25679779052734, 149.76691246032715], 'bbox': [0.3813191, 0.220963, 0.40352625, 0.3120144], 'tracking_id': 253}]",[]
1.0,2022-06-08 08:48:34,3,1,0.95,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [227.9595947265625, 110.89706897735596, 244.2995834350586, 159.94953632354736], 'bbox': [0.35618687, 0.23103556, 0.3817181, 0.3332282], 'tracking_id': 253}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [265.0374221801758, 124.64590072631836, 293.7491226196289, 205.50890922546387], 'bbox': [0.41412097, 0.25967896, 0.458983, 0.42814356], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [378.1127166748047, 106.33440971374512, 400.0645446777344, 160.90693473815918], 'bbox': [0.5908011, 0.22153002, 0.62510085, 0.33522278], 'tracking_id': 255}]","[0, 1]"
1.0,2022-06-08 08:48:35,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [250.07369995117188, 145.62183380126953, 272.55592346191406, 218.54999542236328], 'bbox': [0.39074016, 0.30337882, 0.42586863, 0.4553125], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [206.42898559570312, 109.87411737442017, 225.46886444091797, 167.9403591156006], 'bbox': [0.3225453, 0.22890441, 0.3522951, 0.34987575], 'tracking_id': 257}]",[]
1.0,2022-06-08 08:48:35,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [225.8562469482422, 149.8208999633789, 252.1187973022461, 229.57574844360352], 'bbox': [0.3529004, 0.31212687, 0.39393562, 0.4782828], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [357.6456069946289, 94.41574573516846, 385.3096389770508, 168.3228635787964], 'bbox': [0.55882126, 0.19669947, 0.6020463, 0.35067263], 'tracking_id': 258}]",[]
1.0,2022-06-08 08:48:36,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [167.97327041625977, 123.99968147277832, 190.77207565307617, 187.63873100280762], 'bbox': [0.26245824, 0.25833267, 0.29808137, 0.39091402], 'tracking_id': 262}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [202.84379959106445, 160.41300773620605, 229.15868759155273, 249.21741485595703], 'bbox': [0.31694344, 0.33419377, 0.35806045, 0.51920295], 'tracking_id': 240}]","[0, 1]"
1.0,2022-06-08 08:48:37,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [174.60016250610352, 181.6548728942871, 207.75197982788086, 271.4582061767578], 'bbox': [0.27281275, 0.37844765, 0.32461247, 0.5655379], 'tracking_id': 240}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [332.7009582519531, 97.44845867156982, 358.64479064941406, 178.138689994812], 'bbox': [0.51984525, 0.20301762, 0.5603825, 0.37112227], 'tracking_id': 263}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [149.7559642791748, 120.0534725189209, 171.9625473022461, 196.09811782836914], 'bbox': [0.2339937, 0.2501114, 0.26869148, 0.40853775], 'tracking_id': 264}]",[]
1.0,2022-06-08 08:48:37,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [321.79954528808594, 122.51250743865967, 344.3486785888672, 186.48154735565186], 'bbox': [0.5028118, 0.2552344, 0.5380448, 0.38850322], 'tracking_id': 265}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [159.5634651184082, 190.05259037017822, 186.65536880493164, 288.03019523620605], 'bbox': [0.24931791, 0.3959429, 0.291649, 0.6000629], 'tracking_id': 240}]",[]
1.0,2022-06-08 08:48:38,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [302.76811599731445, 127.62793064117432, 324.3445587158203, 198.1306028366089], 'bbox': [0.47307518, 0.26589152, 0.5067884, 0.4127721], 'tracking_id': 265}]",[]
1.0,2022-06-08 08:48:38,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [281.8006896972656, 135.38002967834473, 306.1041259765625, 209.6616268157959], 'bbox': [0.44031358, 0.28204173, 0.4782877, 0.43679506], 'tracking_id': 266}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [78.67305755615234, 228.83461475372314, 114.80802536010742, 339.68421936035156], 'bbox': [0.12292665, 0.47673878, 0.17938754, 0.70767546], 'tracking_id': 267}]",[]
1.0,2022-06-08 08:48:39,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [262.79272079467773, 159.85610961914062, 286.5350914001465, 226.33160591125488], 'bbox': [0.41061363, 0.33303356, 0.44771108, 0.47152418], 'tracking_id': 266}]",[]
1.0,2022-06-08 08:48:39,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [238.50515365600586, 168.81933689117432, 264.0788459777832, 250.09443283081055], 'bbox': [0.3726643, 0.35170695, 0.4126232, 0.52103007], 'tracking_id': 269}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-0.8365797996520996, 214.4973850250244, 44.48728561401367, 405.9711742401123], 'bbox': [-0.0013071559, 0.44686955, 0.069511384, 0.8457733], 'tracking_id': 271}]",[]
1.0,2022-06-08 08:48:40,0,0,1.0,[],[]
1.0,2022-06-08 08:48:40,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [176.4386749267578, 205.24731159210205, 207.76588439941406, 292.5817394256592], 'bbox': [0.27568543, 0.42759857, 0.3246342, 0.6095453], 'tracking_id': 273}]",[]
1.0,2022-06-08 08:48:41,0,0,1.0,[],[]
1.0,2022-06-08 08:48:42,0,0,1.0,[],[]
1.0,2022-06-08 08:48:42,0,0,1.0,[],[]
1.0,2022-06-08 08:48:43,0,0,1.0,[],[]
1.0,2022-06-08 08:48:43,0,0,1.0,[],[]
1.0,2022-06-08 08:48:44,0,0,1.0,[],[]
1.0,2022-06-08 08:48:44,0,0,1.0,[],[]
1.0,2022-06-08 08:48:45,0,0,1.0,[],[]
1.0,2022-06-08 08:48:45,0,0,1.0,[],[]
1.0,2022-06-08 08:48:46,0,0,1.0,[],[]
1.0,2022-06-08 08:48:47,0,0,1.0,[],[]
1.0,2022-06-08 08:48:47,0,0,1.0,[],[]
1.0,2022-06-08 08:48:48,0,0,1.0,[],[]
1.0,2022-06-08 08:48:48,0,0,1.0,[],[]
1.0,2022-06-08 08:48:49,0,0,1.0,[],[]
1.0,2022-06-08 08:48:49,0,0,1.0,[],[]
1.0,2022-06-08 08:48:50,0,0,1.0,[],[]
1.0,2022-06-08 08:48:50,0,0,1.0,[],[]
1.0,2022-06-08 08:48:51,0,0,1.0,[],[]
1.0,2022-06-08 08:48:51,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [423.7562942504883, 447.44104385375977, 475.6778335571289, 477.6254081726074], 'bbox': [0.6621192, 0.93216884, 0.7432466, 0.99505293], 'tracking_id': 281}]",[]
1.0,2022-06-08 08:48:52,0,0,1.0,[],[]
1.0,2022-06-08 08:48:52,0,0,1.0,[],[]
1.0,2022-06-08 08:48:53,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [410.46070098876953, 469.3282413482666, 454.70088958740234, 479.0944576263428], 'bbox': [0.64134485, 0.97776717, 0.71047014, 0.99811345], 'tracking_id': 282}]",[]
1.0,2022-06-08 08:48:53,0,0,1.0,[],[]
1.0,2022-06-08 08:48:54,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [411.76185607910156, 469.8438549041748, 453.6992645263672, 479.39887046813965], 'bbox': [0.6433779, 0.97884136, 0.7089051, 0.99874765], 'tracking_id': 283}]",[]
1.0,2022-06-08 08:48:55,0,0,1.0,[],[]
1.0,2022-06-08 08:48:57,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [187.81728744506836, 95.682692527771, 206.11146926879883, 162.7813482284546], 'bbox': [0.2934645, 0.19933894, 0.32204917, 0.3391278], 'tracking_id': 286}]",[]
1.0,2022-06-08 08:48:58,0,0,1.0,[],[]
1.0,2022-06-08 08:48:58,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [422.8029251098633, 471.08699798583984, 452.60799407958984, 479.53697204589844], 'bbox': [0.6606296, 0.98143125, 0.7072, 0.99903536], 'tracking_id': 287}]",[]
1.0,2022-06-08 08:48:59,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [423.50597381591797, 471.61022186279297, 452.2658920288086, 479.7759246826172], 'bbox': [0.6617281, 0.9825213, 0.70666546, 0.9995332], 'tracking_id': 287}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [189.14398193359375, 107.36163139343262, 208.7186050415039, 165.25840759277344], 'bbox': [0.29553747, 0.22367007, 0.32612282, 0.34428835], 'tracking_id': 288}]",[]
1.0,2022-06-08 08:48:59,0,0,1.0,[],[]
1.0,2022-06-08 08:49:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [424.3124771118164, 471.67101860046387, 452.55550384521484, 480.2628707885742], 'bbox': [0.66298825, 0.98264796, 0.707118, 1.0005476], 'tracking_id': 289}]",[]
1.0,2022-06-08 08:49:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [426.22074127197266, 470.8144283294678, 454.8921585083008, 480.0801086425781], 'bbox': [0.6659699, 0.9808634, 0.710769, 1.0001669], 'tracking_id': 289}]",[]
1.0,2022-06-08 08:49:01,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [425.60787200927734, 468.50046157836914, 456.85375213623047, 479.6506690979004], 'bbox': [0.6650123, 0.9760426, 0.713834, 0.9992722], 'tracking_id': 289}]",[]
1.0,2022-06-08 08:49:01,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [425.8960723876953, 467.7162265777588, 457.6690673828125, 479.3331241607666], 'bbox': [0.6654626, 0.9744088, 0.7151079, 0.9986107], 'tracking_id': 289}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [190.21295547485352, 96.51667356491089, 209.51494216918945, 161.45567893981934], 'bbox': [0.29720774, 0.2010764, 0.3273671, 0.336366], 'tracking_id': 290}]",[]
1.0,2022-06-08 08:49:04,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [426.8446350097656, 465.04411697387695, 461.66893005371094, 478.6329460144043], 'bbox': [0.66694474, 0.9688419, 0.7213577, 0.997152], 'tracking_id': 289}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [191.25988006591797, 102.36338138580322, 207.19905853271484, 161.36462688446045], 'bbox': [0.29884356, 0.21325704, 0.32374853, 0.3361763], 'tracking_id': 290}]",[]
1.0,2022-06-08 08:49:04,0,0,1.0,[],[]
1.0,2022-06-08 08:49:05,0,0,1.0,[],[]
1.0,2022-06-08 08:49:05,0,0,1.0,[],[]
1.0,2022-06-08 08:49:06,0,0,1.0,[],[]
1.0,2022-06-08 08:49:06,0,0,1.0,[],[]
1.0,2022-06-08 08:49:07,0,0,1.0,[],[]
1.0,2022-06-08 08:49:07,0,0,1.0,[],[]
1.0,2022-06-08 08:49:08,0,0,1.0,[],[]
1.0,2022-06-08 08:49:10,0,0,1.0,[],[]
1.0,2022-06-08 08:49:11,0,0,1.0,[],[]
1.0,2022-06-08 08:49:11,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [148.90451431274414, 254.78055953979492, 182.3610496520996, 355.3276062011719], 'bbox': [0.2326633, 0.53079283, 0.28493914, 0.74026585], 'tracking_id': 294}]",[]
1.0,2022-06-08 08:49:12,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [173.1080436706543, 229.0543556213379, 212.78764724731445, 330.102596282959], 'bbox': [0.27048132, 0.47719657, 0.3324807, 0.68771374], 'tracking_id': 294}]",[]
1.0,2022-06-08 08:49:12,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [204.19580459594727, 207.54615783691406, 241.0032844543457, 305.1127624511719], 'bbox': [0.31905594, 0.43238783, 0.37656763, 0.6356516], 'tracking_id': 294}]",[]
1.0,2022-06-08 08:49:13,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [237.1678924560547, 190.7880163192749, 270.3417205810547, 281.0743045806885], 'bbox': [0.37057483, 0.39747503, 0.42240894, 0.58557147], 'tracking_id': 294}]",[]
1.0,2022-06-08 08:49:13,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [258.1760787963867, 177.91193962097168, 286.6615295410156, 264.1299819946289], 'bbox': [0.40340012, 0.37064987, 0.44790864, 0.5502708], 'tracking_id': 294}]",[]
1.0,2022-06-08 08:49:14,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [279.7317886352539, 165.26543140411377, 304.61395263671875, 241.2125587463379], 'bbox': [0.43708092, 0.34430298, 0.4759593, 0.50252616], 'tracking_id': 294}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [433.8265609741211, 78.38657140731812, 450.12744903564453, 139.2748260498047], 'bbox': [0.677854, 0.16330536, 0.70332414, 0.2901559], 'tracking_id': 296}]",[]
1.0,2022-06-08 08:49:14,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [296.5364646911621, 152.79221534729004, 319.5243263244629, 223.95678520202637], 'bbox': [0.46333823, 0.31831712, 0.49925676, 0.46657664], 'tracking_id': 294}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [434.2059326171875, 77.32149124145508, 452.83416748046875, 141.099271774292], 'bbox': [0.67844677, 0.16108644, 0.7075534, 0.29395682], 'tracking_id': 296}]",[]
1.0,2022-06-08 08:49:17,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [303.2763862609863, 145.77020645141602, 325.29186248779297, 216.0659408569336], 'bbox': [0.47386935, 0.30368793, 0.50826854, 0.45013738], 'tracking_id': 294}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [431.8110656738281, 82.67363548278809, 449.3318176269531, 144.92011070251465], 'bbox': [0.6747048, 0.17223674, 0.70208097, 0.3019169], 'tracking_id': 296}]",[]
1.0,2022-06-08 08:49:17,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [146.82409286499023, 247.9460334777832, 177.40938186645508, 342.09056854248047], 'bbox': [0.22941265, 0.51655424, 0.27720216, 0.7126887], 'tracking_id': 297}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [430.6237030029297, 82.18950033187866, 447.2289276123047, 145.85443496704102], 'bbox': [0.67284954, 0.17122813, 0.6987952, 0.3038634], 'tracking_id': 296}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [312.12398529052734, 143.0516481399536, 335.30712127685547, 209.96857166290283], 'bbox': [0.48769373, 0.29802427, 0.5239174, 0.43743452], 'tracking_id': 294}]",[]
1.0,2022-06-08 09:30:57,5,0,0.94,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [167.22082138061523, 153.47073554992676, 192.77021408081055, 236.9040870666504], 'bbox': [0.26128253, 0.3197307, 0.30120346, 0.49355018], 'tracking_id': 0}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [245.31160354614258, 162.2714138031006, 268.96032333374023, 243.40733528137207], 'bbox': [0.38329938, 0.33806545, 0.4202505, 0.5070986], 'tracking_id': 1}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [231.77719116210938, 103.54730129241943, 245.4644775390625, 143.77783298492432], 'bbox': [0.36215186, 0.21572354, 0.38353825, 0.29953715], 'tracking_id': 2}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [393.89198303222656, 72.5401496887207, 420.83106994628906, 174.16305541992188], 'bbox': [0.6154562, 0.15112531, 0.65754855, 0.3628397], 'tracking_id': 3}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [307.50741958618164, 118.15359592437744, 327.3824691772461, 179.77465152740479], 'bbox': [0.48048034, 0.24615332, 0.5115351, 0.37453052], 'tracking_id': 4}]",[]
